book_id,book_title,pub_year,hist_year,page,race,sentence,sentiment_vader,trf_label,trf_confidence,sentiment_trf_signed
openstax_us_history,U.S. History (OpenStax),2014,1885,578,Black/African American,"In their work, these authors provided readers with insights into a world that was not necessarily familiar to them and also gave hidden communities—be it iron mill workers, southern women, or African American men—a sense of voice.",0.0,POSITIVE,0.9971398115158081,0.9971398115158081
openstax_us_history,U.S. History (OpenStax),2014,1885,582,Black/African American,"574 Chapter 19 The Growing Pains of Urbanization, 1870-1900 Key Terms City Beautiful a movement begun by Daniel Burnham and Fredrick Law Olmsted, who believed that cities should be built with three core tenets in mind: the inclusion of parks within city limits, the creation of wide boulevards, and the expansion of more suburbs graft the financial kickback provided to city bosses in exchange for political favors Great Migration the name for the large wave of African Americans who left the South after the Civil War, mostly moving to cities in the Northeast and Upper Midwest instrumentalism a theory promoted by John Dewey, who believed that education was key to the search for the truth about ideals and institutions machine politics the process by which citizens of a city used their local ward alderman to work the “machine” of local politics to meet local needs within a neighborhood naturalism a theory of realism that states that the laws of nature and the natural world were the only relevant laws governing humanity pragmatism a doctrine supported by philosopher William James, which held that Americans needed to experiment and find the truth behind underlying institutions, religions, and ideas in American life, rather than accepting them on faith realism a collection of theories and ideas that sought to understand the underlying changes in the United States during the late nineteenth century settlement house movement an early progressive reform movement, largely spearheaded by women, which sought to offer services such as childcare and free healthcare to help the working poor social gospel the belief that the church should be as concerned about the conditions of people in the secular world as it was with their afterlife Social Register a de facto directory of the wealthy socialites in each city, first published by Louis Keller in 1886 Tammany Hall a political machine in New York, run by machine boss William Tweed with assistance from George Washington Plunkitt Summary 19.1Urbanization and Its Challenges Urbanization spread rapidly in the mid-nineteenth century due to a confluence of factors.",0.9834,POSITIVE,0.9951180219650269,0.9951180219650269
openstax_us_history,U.S. History (OpenStax),2014,1885,583,Black/African American,"Chapter 19 The Growing Pains of Urbanization, 1870-1900 575 19.2The African American “Great Migration” and New European Immigration ForbothAfricanAmericansmigratingfromthepostwarSouthandimmigrantsarrivingfromsoutheastern Europe,acombinationof“push”and“pull”factorsinfluencedtheirmigrationtoAmerica’surbancenters.",-0.2732,NEGATIVE,0.7755622863769531,-0.7755622863769531
openstax_us_history,U.S. History (OpenStax),2014,1885,583,Black/African American,Why did African Americans consider moving house movement offer as a means of relief for from the rural South to the urban North following working-class women?,0.4767,NEGATIVE,0.9802576899528503,-0.9802576899528503
openstax_us_history,U.S. History (OpenStax),2014,1885,593,Black/African American,"Fearing a significant African American and white Republican voter turnout in the South, particularly in the wake of the Civil Rights Act of 1875, which further empowered African Americans with protection in terms of public accommodations, Democrats relied upon white supremacist terror organizations to intimidate blacks and Republicans, including physically assaulting many while they attempted to vote.",-0.872,NEGATIVE,0.9930400848388672,-0.9930400848388672
openstax_us_history,U.S. History (OpenStax),2014,1885,593,Black/African American,"The Redshirts, based in Mississippi and the Carolinas, and the White League in Louisiana, relied upon intimidationtacticssimilartotheKuKluxKlanbutoperatedinamoreopenandorganizedfashionwith thesolegoalofrestoringDemocratstopoliticalpredominanceintheSouth.Inseveralinstances,Redshirts wouldattackfreedmenwhoattemptedtovote,whippingthemopenlyinthestreetswhilesimultaneously hosting barbecues to attract Democratic voters to the polls.",0.3612,NEGATIVE,0.9897764921188354,-0.9897764921188354
openstax_us_history,U.S. History (OpenStax),2014,1885,598,Black/African American,"With his efforts towards ensuring African American civil rights stymied by a Democratic Congress, and his decision to halt the coinage of silver merely adding to the pressures of the economic Panic of 1873, Hayes failed to achieve any significant legislation during his presidency.",-0.7184,NEGATIVE,0.9996110796928406,-0.9996110796928406
openstax_us_history,U.S. History (OpenStax),2014,1885,601,Black/African American,"But the measure couldnotundotheprevious“hardmoney”policiesthathaddeflatedpricesandpulledfarmersintowell- entrenchedcyclesofdebt.OthermeasuresproposedbyHarrisonintendedtosupportAfricanAmericans, includingaForceBilltoprotectvotersintheSouth,aswellasanEducationBilldesignedtosupportpublic education and improve literacy rates among African Americans, also met with defeat.",-0.0387,NEGATIVE,0.9996064305305481,-0.9996064305305481
openstax_us_history,U.S. History (OpenStax),2014,1885,602,Black/African American,"However, many investors exchanged the bank notes with which the government purchased the silver forgold,thusseverelydepletingthenation’sgoldreserve.Fearingthelatter,PresidentGroverCleveland signedtheact’s repealin1893.Thislackofmeaningfulmonetary measures fromthefederalgovernment wouldleadonegroupinparticularwhorequiredsuchassistance—Americanfarmers—toattempttotake control over the political process itself.",0.0,NEGATIVE,0.9951816201210022,-0.9951816201210022
openstax_us_history,U.S. History (OpenStax),2014,1905,617,Black/African American,"Chapter Outline 21.1The Origins of the Progressive Spirit in America 21.2Progressivism at the Grassroots Level 21.3New Voices for Women and African Americans 21.4Progressivism in the White House Introduction Women’ssuffragewasoneofmanycausesthatemergedintheProgressiveEra,asAmericansconfronted thenumerouschallengesofthelatenineteenthcentury.Startinginthelate1800s,womenincreasinglywere workingoutsidethehome—ataskalmostalwaysdoneformoney,notempowerment—aswellaspursuing higher education, both at universities that were beginning to allow women to enroll and at female-only schools.",0.3818,NEGATIVE,0.9803204536437988,-0.9803204536437988
openstax_us_history,U.S. History (OpenStax),2014,1905,624,Black/African American,"In some cases, it was focused on those who suffered due to pervasive inequality, such as African Americans, other ethnic groups, and women.",-0.1531,NEGATIVE,0.7147904634475708,-0.7147904634475708
openstax_us_history,U.S. History (OpenStax),2014,1905,629,Black/African American,"21.3 New Voices for Women and African Americans By the end of this section, you will be able to: • Understand the origins and growth of the women’s rights movement • Identify the different strands of the early African American civil rights movement The Progressive drive for a more perfect democracy and social justice also fostered the growth of two new movements that attacked the oldest and most long-standing betrayals of the American promise of equalopportunityandcitizenship—thedisfranchisementofwomenandcivilrightsforAfricanAmericans.",0.8977,POSITIVE,0.9994066953659058,0.9994066953659058
openstax_us_history,U.S. History (OpenStax),2014,1905,633,Black/African American,"Chapter 21 Leading the Way: The Progressive Movement, 1890-1920 625 LEADERS EMERGE IN THE EARLY CIVIL RIGHTS MOVEMENT Racial mob violence against African Americans permeated much of the “New South”—and, to a lesser extent, the West, where Mexican Americans and other immigrant groups also suffered severe discriminationandviolence—bythelatenineteenthcentury.TheKuKluxKlanandasystemofJimCrow laws governed much of the South (discussed in a previous chapter).",-0.872,POSITIVE,0.9772084951400757,0.9772084951400757
openstax_us_history,U.S. History (OpenStax),2014,1905,633,Latino/Hispanic,"Chapter 21 Leading the Way: The Progressive Movement, 1890-1920 625 LEADERS EMERGE IN THE EARLY CIVIL RIGHTS MOVEMENT Racial mob violence against African Americans permeated much of the “New South”—and, to a lesser extent, the West, where Mexican Americans and other immigrant groups also suffered severe discriminationandviolence—bythelatenineteenthcentury.TheKuKluxKlanandasystemofJimCrow laws governed much of the South (discussed in a previous chapter).",-0.872,POSITIVE,0.9772084951400757,0.9772084951400757
openstax_us_history,U.S. History (OpenStax),2014,1905,633,White/European American,"White middle-class reformers were appalledattheviolenceofracerelationsinthenationbuttypicallysharedthebeliefinracialcharacteristics andthesuperiorityofAnglo-SaxonwhitesoverAfricanAmericans,Asians,“ethnic”Europeans,Indians, and Latin American populations.",0.0,NEGATIVE,0.9891924262046814,-0.9891924262046814
openstax_us_history,U.S. History (OpenStax),2014,1905,633,Black/African American,"Southern reformers considered segregation a Progressive solution to racialviolence;acrossthenation,educatedmiddle-classAmericansenthusiasticallyfollowedtheworkof eugenicistswhoidentifiedvirtuallyallhumanbehaviorasinheritabletraitsandissuedawardsatcounty fairs to families and individuals for their “racial fitness.” It was against this tide that African American leadersdevelopedtheirownvoiceintheProgressiveEra,workingalongdiversepathstoimprovethelives and conditions of African Americans throughout the country.",0.3182,NEGATIVE,0.9826586246490479,-0.9826586246490479
openstax_us_history,U.S. History (OpenStax),2014,1905,633,Black/African American,"In 1881, he became the first principal for the Tuskegee Normal and IndustrialInstituteinAlabama,apositionhehelduntilhediedin1915.Tuskegeewasanall-black“normal school”—an old term for a teachers’ college—teaching African Americans a curriculum geared towards practical skills such as cooking, farming, and housekeeping.",0.0,NEGATIVE,0.6389095187187195,-0.6389095187187195
openstax_us_history,U.S. History (OpenStax),2014,1905,633,Black/African American,"Speaking to a racially mixed audience, Washington called upon African Americans towork diligently fortheirown upliftandprosperity ratherthanpreoccupy themselves with political and civil rights.",0.0,POSITIVE,0.9274979829788208,0.9274979829788208
openstax_us_history,U.S. History (OpenStax),2014,1905,633,White/European American,"Their success and hard work, he implied, would eventually convince southern whites to grant these rights.",0.7783,POSITIVE,0.9968583583831787,0.9968583583831787
openstax_us_history,U.S. History (OpenStax),2014,1905,633,White/European American,"Not surprisingly, most whites liked Washington’s model of race relations, since it placed the burden of change on blacks and required nothing of them.",-0.1802,POSITIVE,0.9859029054641724,0.9859029054641724
openstax_us_history,U.S. History (OpenStax),2014,1905,633,Black/African American,"Wealthy industrialists such as Andrew Carnegie and John D. Rockefeller provided funding for many of Washington’s self-help programs,asdidSears,Roebuck&Co.co-founderJuliusRosenwald,andWashingtonwasthefirstAfrican AmericaninvitedtotheWhiteHousebyPresidentRooseveltin1901.Atthesametime,hismessagealso appealedtomanyintheblackcommunity,andsomeattributethiswidespreadpopularitytohisconsistent message that social and economic growth, even within a segregated society, would do more for African Americans than an all-out agitation for equal rights on all fronts.",0.4767,NEGATIVE,0.8784112930297852,-0.8784112930297852
openstax_us_history,U.S. History (OpenStax),2014,1905,634,Black/African American,"Yet, many African Americans disagreed with Washington’s approach.",-0.3182,NEGATIVE,0.8872408866882324,-0.8872408866882324
openstax_us_history,U.S. History (OpenStax),2014,1905,634,Black/African American,"Much in the same manner that Alice Paul felt the pace of the struggle for women’s rights was moving too slowly under the NAWSA, some within the African American community felt that immediate agitation for the rights guaranteed undertheThirteenth,Fourteenth,andFifteenthAmendments,establishedduringtheimmediateaftermath of the Civil War, was necessary.",-0.802,NEGATIVE,0.9979597330093384,-0.9979597330093384
openstax_us_history,U.S. History (OpenStax),2014,1905,634,Black/African American,"Du Bois, a professor at the all-black Atlanta University and the first African American with a doctorate from Harvard, emerged as the prominent spokesperson for what would later be dubbed the NiagaraMovement.By1905,hehadgrownwaryofBookerT.Washington’scallsforAfricanAmericans to accommodate white racism and focus solely on self-improvement.",-0.4215,NEGATIVE,0.9530702829360962,-0.9530702829360962
openstax_us_history,U.S. History (OpenStax),2014,1905,635,Black/African American,"DuBoisservedastheinfluentialdirectorofpublicationsfortheNAACPfromitsinceptionuntil1933.As theeditorofthejournalTheCrisis,DuBoishadaplatformtoexpresshisviewsonavarietyofissuesfacing African Americans in the later Progressive Era, as well as during World War I and its aftermath.",-0.4215,NEGATIVE,0.9653452634811401,-0.9653452634811401
openstax_us_history,U.S. History (OpenStax),2014,1905,635,Black/African American,"In both Washington and Du Bois, African Americans found leaders to push forward the fight for their place in the new century, each with a very different strategy.",-0.3818,POSITIVE,0.9986658096313477,0.9986658096313477
openstax_us_history,U.S. History (OpenStax),2014,1905,645,Black/African American,"Chapter 21 Leading the Way: The Progressive Movement, 1890-1920 637 Key Terms Atlanta Compromise Booker T. Washington’s speech, given at the Atlanta Exposition in 1895, where he urged African Americans to work hard and get along with others in their white communities, so as to earn the goodwill of the country direct primary a political reform that allowed for the nomination of candidates through a direct vote by party members, rather than by the choice of delegates at conventions; in the South, this strengthened all- white solidarity within the Democratic Party initiative a proposed law, or initiative, placed on the ballot by public petition muckrakers investigative journalists and authors who wrote about social ills, from child labor to the corrupt business practices of big businesses, and urged the public to take action NAACP the National Association for the Advancement of Colored People, a civil rights organization formed in 1909 by an interracial coalition including W. E. B.",0.8573,NEGATIVE,0.9857408404350281,-0.9857408404350281
openstax_us_history,U.S. History (OpenStax),2014,1905,645,Black/African American,"Du Bois and other prominent African American reformers that departed from Booker T. Washington's model of accommodation and advocated for a “Declaration of Principles” that called for immediate political, social, and economic equality for African Americans Progressive Party a political party started by Roosevelt and other Progressive Republicans who were unhappy with Taft and wanted Roosevelt to run for a nonconsecutive third term in 1912 Progressivism a broad movement between 1896 and 1916 led by white, middle-class professionals for legal, scientific, managerial, and institutional solutions to the ills of urbanization, industrialization, and corruption recall to remove a public official from office by virtue of a petition and vote process referendum a process that allows voters to counteract legislation by putting an existing law on the ballot for voters to either affirm or reject Silent Sentinels women protesters who picketed the White House for years to protest for women’s right to vote; they went on a hunger strike after their arrest, and their force-feeding became a national scandal Square Deal Theodore Roosevelt’s name for the kind of involved, hands-on government he felt the country needed Taylorism a system named for Fredrick Winslow Taylor, aimed at improving factory efficiency rates through the principle of standardization; Taylor’s model limited workers to repetitive tasks, reducing human contact and opportunities to think or collaborate Wisconsin Idea a political system created by Robert La Follette, governor of Wisconsin, that embodied many progressive ideals; La Follette hired experts to advise him on improving conditions in his state",0.7269,POSITIVE,0.9422432780265808,0.9422432780265808
openstax_us_history,U.S. History (OpenStax),2014,1905,646,Black/African American,21.3New Voices for Women and African Americans The Progressive commitment to promoting democracy and social justice created an environment within which the movements for women’s and African American rights grew and flourished.,0.8591,POSITIVE,0.9994128942489624,0.9994128942489624
openstax_us_history,U.S. History (OpenStax),2014,1905,646,Black/African American,African Americans—guided by leaders such as Booker T. Washington and W. E. B.,0.0,POSITIVE,0.9957824945449829,0.9957824945449829
openstax_us_history,U.S. History (OpenStax),2014,1905,647,Black/African American,Which of the following wasnota feature of A. the need for better housing in rural Booker T. Washington’s strategy to improve the America lives of African Americans?,0.7003,NEGATIVE,0.9931938052177429,-0.9931938052177429
openstax_us_history,U.S. History (OpenStax),2014,1905,647,Black/African American,A. a group of progressive African Americans 2.,0.0,POSITIVE,0.9898764491081238,0.9898764491081238
openstax_us_history,U.S. History (OpenStax),2014,1905,648,Black/African American,"Describe the multiple groups and leaders that emerged in the fight for the Progressive agenda, including women’s rights, African American rights, and workers’ rights.",-0.3818,POSITIVE,0.9956682920455933,0.9956682920455933
openstax_us_history,U.S. History (OpenStax),2014,1902,659,Black/African American,"Nearly ten thousand African American men also volunteered for service,despitethesegregatedconditionsandadditionalhardshipstheyfaced,includingviolentuprisings at a few American bases before they departed for Cuba.",0.0,NEGATIVE,0.9401229619979858,-0.9401229619979858
openstax_us_history,U.S. History (OpenStax),2014,1902,660,Black/African American,Many black Americans felt that because they were not offered the true rights of citizenship it was not their burden to volunteer for war.,-0.5894,POSITIVE,0.9740913510322571,0.9740913510322571
openstax_us_history,U.S. History (OpenStax),2014,1902,660,Black/African American,"Others, in contrast, argued that participation in the war offered an opportunity for black Americans to prove themselves to the rest of the country.",-0.5574,POSITIVE,0.9181559681892395,0.9181559681892395
openstax_us_history,U.S. History (OpenStax),2014,1902,660,Black/African American,"Once in Cuba, however, the “Smoked Yankees,” as the Cubans called the black American soldiers, foughtside-by-sidewithRoosevelt’sRoughRiders,providingcrucialtacticalsupporttosomeofthemost importantbattlesofthewar.AftertheBattleofSanJuan,fiveblacksoldiersreceivedtheMedalofHonor andtwenty-fiveotherswereawardedacertificateofmerit.Onereporterwrotethat“ifithadnotbeenfor the Negro cavalry, the Rough Riders would have been exterminated.” He went on to state that, having grownupintheSouth,hehadneverbeenfondofblackpeoplebeforewitnessingthebattle.Forsomeof the soldiers, their recognition made the sacrifice worthwhile.",0.34,NEGATIVE,0.9917608499526978,-0.9917608499526978
openstax_us_history,U.S. History (OpenStax),2014,1902,669,Latino/Hispanic,"DEFINING ""AMERICAN"" The Roosevelt Corollary and Its Impact In1904,RooseveltputtheUnitedStatesintheroleofthe“policepower”oftheWesternHemisphereand setacoursefortheU.S.relationshipwithCentralandLatinAmericathatplayedoutoverthenextseveral decades.",0.0,POSITIVE,0.7459378242492676,0.7459378242492676
openstax_us_history,U.S. History (OpenStax),2014,1902,674,Latino/Hispanic,"666 Chapter 22 Age of Empire: American Foreign Policy, 1890-1914 engagingwithSpain,theUnitedStateswasabletogainvaluableterritoriesinLatinAmericaandAsia,as well as send a message to other global powers.",0.2732,POSITIVE,0.8316088318824768,0.8316088318824768
openstax_us_history,U.S. History (OpenStax),2014,1916,690,Black/African American,"682 Chapter 23 Americans and the Great War, 1914-1919 23.3 A New Home Front By the end of this section, you will be able to: • Explain how the status of organized labor changed during the First World War • Describe how the lives of women and African Americans changed as a result of American participation in World War I • Explain how America’s participation in World War I allowed for the passage of prohibition and women’s suffrage The lives of all Americans, whether they went abroad to fight or stayed on the home front, changed dramaticallyduringthewar.Restrictivelawscensoreddissentathome,andthearmedforcesdemanded unconditional loyalty from millions of volunteers and conscripted soldiers.",-0.891,POSITIVE,0.998195230960846,0.998195230960846
openstax_us_history,U.S. History (OpenStax),2014,1916,690,Black/African American,"For organized labor, women, and African Americans in particular, the war brought changes to the prewar status quo.",-0.5994,POSITIVE,0.9987117052078247,0.9987117052078247
openstax_us_history,U.S. History (OpenStax),2014,1916,690,Black/African American,"African American women,too,wereabletoseekemploymentbeyondthedomesticservantjobsthathadbeentheirprimary opportunity.",0.4215,NEGATIVE,0.9774999022483826,-0.9774999022483826
openstax_us_history,U.S. History (OpenStax),2014,1916,691,Black/African American,African Americans in the Crusade for Democracy African Americans also found that the war brought upheaval and opportunity.,-0.2732,POSITIVE,0.9981672763824463,0.9981672763824463
openstax_us_history,U.S. History (OpenStax),2014,1916,691,Black/African American,Colonel Charles Young of the Tenth Cavalry division served as the highest-ranking African American officer.,0.0,POSITIVE,0.9995723366737366,0.9995723366737366
openstax_us_history,U.S. History (OpenStax),2014,1915,692,Black/African American,"The accolades given to them, however, in no way extended to the bulk of African Americans fighting in the war.",-0.8225,NEGATIVE,0.8019007444381714,-0.8019007444381714
openstax_us_history,U.S. History (OpenStax),2014,1915,692,Black/African American,Figure 23.12 African American soldiers suffered under segregation and second-class treatment in the military.,-0.4939,NEGATIVE,0.9687283039093018,-0.9687283039093018
openstax_us_history,U.S. History (OpenStax),2014,1915,692,Black/African American,"On the home front, African Americans, like American women, saw economic opportunities increase during the war.",0.3612,POSITIVE,0.9987462759017944,0.9987462759017944
openstax_us_history,U.S. History (OpenStax),2014,1915,692,Black/African American,"During the so-called Great Migration (discussed in a previous chapter), nearly 350,000 African Americans had fled the post-Civil War South for opportunities in northern urban areas.",0.4215,POSITIVE,0.8640755414962769,0.8640755414962769
openstax_us_history,U.S. History (OpenStax),2014,1915,692,Black/African American,"Worried about the large influx of black Americans into their cities, several municipalities passed residential codes designed to prohibit African Americans from settling in certain neighborhoods.",-0.0258,NEGATIVE,0.9902659058570862,-0.9902659058570862
openstax_us_history,U.S. History (OpenStax),2014,1915,692,Black/African American,Click and Explore Explore photographs and a written overview ofthe African American experience (http://openstaxcollege.org/l/15Africana)both at home and on the front line during World War I.,-0.5994,POSITIVE,0.9991042017936707,0.9991042017936707
openstax_us_history,U.S. History (OpenStax),2014,1916,701,White/European American,"White soldiers returned home to findblackworkersintheirformerjobsandneighborhoods,andwerecommittedtorestoringtheirposition ofwhitesupremacy.Blacksoldiersreturnedhomewitharenewedsenseofjusticeandstrength,andwere determined to assert their rights as men and as citizens.",0.34,NEGATIVE,0.990711510181427,-0.990711510181427
openstax_us_history,U.S. History (OpenStax),2014,1916,701,Black/African American,"Meanwhile, southern lynchings continued to escalate, with white mobs burning African Americans at the stake.",0.0,NEGATIVE,0.9868003129959106,-0.9868003129959106
openstax_us_history,U.S. History (OpenStax),2014,1916,701,White/European American,"This crime prompted a week-long riot that left twenty-three blacks and fifteen whites dead,",-0.9081,NEGATIVE,0.980530858039856,-0.980530858039856
openstax_us_history,U.S. History (OpenStax),2014,1916,706,Black/African American,"Forsomegroups,suchaswomenandblacks,thewarprovidedopportunitiesforadvancement.Assoldiers went to war, women and African Americans took on jobs that had previously been reserved for white men.",-0.5994,NEGATIVE,0.9582006931304932,-0.9582006931304932
openstax_us_history,U.S. History (OpenStax),2014,1916,707,Black/African American,"In order to pursue his goal of using American C. because workers had no bargaining power influence overseas only when it was a moral due to the “no-strike pledge” imperative, Wilson put which man in the position D. because women and African American men of Secretary of State?",-0.296,NEGATIVE,0.9986807703971863,-0.9986807703971863
openstax_us_history,U.S. History (OpenStax),2014,1924,712,Black/African American,"Seeking these wages, many African Americans from the South moved to Detroit and other large northern cities to work in factories.",0.0,NEGATIVE,0.904847264289856,-0.904847264289856
openstax_us_history,U.S. History (OpenStax),2014,1924,713,Black/African American,"By the mid-1920s, men—as well as some pioneering women like the African American stunt pilot Bessie Coleman (Figure 24.6)—had been flying for two decades.",0.5574,POSITIVE,0.951068103313446,0.951068103313446
openstax_us_history,U.S. History (OpenStax),2014,1924,716,White/European American,"NATIVISM Beginning at the end of the nineteenth century, immigration into the United States rocketed to never- before-seenheights.ManyofthesenewimmigrantswerecomingfromeasternandsouthernEuropeand, formanyEnglish-speaking,native-bornAmericansofnorthernEuropeandescent,thegrowingdiversityof newlanguages,customs,andreligionstriggeredanxietyandracialanimosity.Inreaction,someembraced nativism, prizing white Americans with older family trees over more recent immigrants, and rejecting outside influences in favor of their own local customs.",0.3612,NEGATIVE,0.8883200883865356,-0.8883200883865356
openstax_us_history,U.S. History (OpenStax),2014,1924,718,White/European American,"Theheroes ofthefilmweretheKuKluxKlan,who savedthewhites,theSouth,andthenation.WhilethefilmwasreviledbymanyAfricanAmericansandthe NAACPforitshistoricalinaccuraciesanditsmaligningoffreedslaves,itwascelebratedbymanywhites who accepted the historical revisionism as an accurate portrayal of Reconstruction Era oppression.",0.2732,POSITIVE,0.7270968556404114,0.7270968556404114
openstax_us_history,U.S. History (OpenStax),2014,1924,719,Black/African American,"My dear Mr. Packard: Iamutterlydisgustedwiththesituationinregardto“TheBirthofaNation.”Asyouwillreadin thenextnumberoftheCrisis,wehavefoughtitateverypossiblepoint.Inspiteofthepromise of the Mayor [of Chicago] to cut out the two objectionable scenes in the second part, which showawhitegirlcommittingsuicidetoescapefromaNegropursuer,andamulattopolitician tryingtoforcemarriageuponthedaughterofhiswhitebenefactor,thesetwoscenesstillform the motif of the really unimportant incidents, of which I enclose a list.",-0.2716,NEGATIVE,0.9949232935905457,-0.9949232935905457
openstax_us_history,U.S. History (OpenStax),2014,1924,719,Black/African American,The harm it is doing the colored people cannot be estimated.,-0.5423,NEGATIVE,0.9984744191169739,-0.9984744191169739
openstax_us_history,U.S. History (OpenStax),2014,1924,720,White/European American,"Several states effectively combatted the powerandinfluenceoftheKlanthroughanti-maskinglegislation,thatis,lawsthatbarredthewearingof maskspublicly.Astheorganizationfacedaseriesofpublicscandals,suchaswhentheGrandDragonof Indianawasconvictedofmurderingawhiteschoolteacher,prominentcitizensbecamelesslikelytoopenly express their support for the group without a shield of anonymity.",0.6808,NEGATIVE,0.9879911541938782,-0.9879911541938782
openstax_us_history,U.S. History (OpenStax),2014,1924,722,White/European American,Indicative of the revival of Protestant fundamentalism and the rejection of evolution among rural and white Americans was the rise of Billy Sunday.,-0.5423,POSITIVE,0.9416153430938721,0.9416153430938721
openstax_us_history,U.S. History (OpenStax),2014,1924,723,Black/African American,"24.3 A New Generation By the end of this section, you will be able to: • Explain the factors that shaped the new morality and the changing role of women in the United States during the 1920s • Describe the “new Negro” and the influence of the Harlem Renaissance • Analyze the effects of prohibition on American society and culture • Describe the character and main authors of the Lost Generation The 1920s was a time of dramatic change in the United States.",0.5106,POSITIVE,0.9987505674362183,0.9987505674362183
openstax_us_history,U.S. History (OpenStax),2014,1924,725,Black/African American,"Born out of the African American community, jazz was a uniquely American music.",0.0,POSITIVE,0.999404788017273,0.999404788017273
openstax_us_history,U.S. History (OpenStax),2014,1924,726,Black/African American,THE HARLEM RENAISSANCE AND THE NEW NEGRO It wasn’t only women who found new forms of expression in the 1920s.,0.0,POSITIVE,0.9905773401260376,0.9905773401260376
openstax_us_history,U.S. History (OpenStax),2014,1924,726,Black/African American,"African Americans were also expanding their horizons and embracing the concept of the “new Negro.” The decade witnessed the continuedGreatMigrationofAfricanAmericanstotheNorth,withoverhalfamillionfleeingthestrictJim Crow laws of the South.",0.0,POSITIVE,0.9855825901031494,0.9855825901031494
openstax_us_history,U.S. History (OpenStax),2014,1924,726,Black/African American,"Life in the northern states, as many African Americans discovered, was hardly freeofdiscriminationandsegregation.EvenwithoutJimCrow,businesses,propertyowners,employers, andprivatecitizenstypicallypracticeddefactosegregation,whichcouldbequitestiflingandoppressive.",0.0,NEGATIVE,0.9925937056541443,-0.9925937056541443
openstax_us_history,U.S. History (OpenStax),2014,1924,726,Black/African American,"In this rediscovery of black culture, African American artists and writers formulated an independent black culture and encouraged racial pride, rejecting any emulation of white American culture.",0.2263,POSITIVE,0.9978615641593933,0.9978615641593933
openstax_us_history,U.S. History (OpenStax),2014,1924,726,White/European American,"In this rediscovery of black culture, African American artists and writers formulated an independent black culture and encouraged racial pride, rejecting any emulation of white American culture.",0.2263,POSITIVE,0.9978615641593933,0.9978615641593933
openstax_us_history,U.S. History (OpenStax),2014,1924,727,Black/African American,"Chapter 24 The Jazz Age: Redefining the Nation, 1919-1929 719 Figure 24.16 The Jamaican-born poet and novelist Claude McKay articulated the new sense of self and urban community of African Americans during the Harlem Renaissance.",0.0,POSITIVE,0.998691976070404,0.998691976070404
openstax_us_history,U.S. History (OpenStax),2014,1924,727,Black/African American,"The new Negro found political expression in a political ideology that celebrated African Americans distinctnationalidentity.ThisNegronationalism,assomereferredtoit,proposedthatAfricanAmericans had a distinct and separate national heritage that should inspire pride and a sense of community.",0.8689,POSITIVE,0.997234046459198,0.997234046459198
openstax_us_history,U.S. History (OpenStax),2014,1924,727,Black/African American,"His conception of Negro nationalism encouraged Africans to work together in support of their own interests, promoted the elevation of black literature and cultural expression, and, most famously, embraced the African continent as the true homeland of all ethnic Africans—a concept known as Pan-Africanism.",0.8957,POSITIVE,0.9989812970161438,0.9989812970161438
openstax_us_history,U.S. History (OpenStax),2014,1924,727,Black/African American,TakingNegronationalism toanewlevelwas Marcus Garvey.,0.0,NEGATIVE,0.9745521545410156,-0.9745521545410156
openstax_us_history,U.S. History (OpenStax),2014,1924,727,Black/African American,"Likemanyblack Americans, theJamaican immigranthadbecomeutterlydisillusionedwiththeprospectofovercomingwhiteracismintheUnited States in the wake of the postwar riots and promoted a “Back to Africa” movement.",-0.128,NEGATIVE,0.9267928600311279,-0.9267928600311279
openstax_us_history,U.S. History (OpenStax),2014,1924,727,Black/African American,"To return African Americans to a presumably more welcoming home in Africa, Garvey founded the Black Star Steamship Line.",0.4927,POSITIVE,0.8467251062393188,0.8467251062393188
openstax_us_history,U.S. History (OpenStax),2014,1924,727,Black/African American,"He also started the United Negro Improvement Association (UNIA), which attracted thousands of primarily lower-income working people.",0.8225,POSITIVE,0.9563595056533813,0.9563595056533813
openstax_us_history,U.S. History (OpenStax),2014,1924,727,Black/African American,"PROHIBITION At precisely the same time that African Americans and women were experimenting with new forms of socialexpression,thecountryasawholewasundergoingaprocessofaustereanddramaticsocialreform in the form of alcohol prohibition.",0.0,NEGATIVE,0.9909651279449463,-0.9909651279449463
